DateTime,Temp_F,RH_percent
2025-02-01 00:00:00,82.74818420410156,55.255653381347656
2025-02-01 00:15:00,82.79820251464844,55.27244567871094
2025-02-01 00:30:00,82.84405517578125,55.25984954833984
2025-02-01 00:45:00,82.87739562988281,55.31230163574219
2025-02-01 01:00:00,82.8607177734375,55.15704345703125
2025-02-01 01:15:00,82.86489868164062,55.32069396972656
2025-02-01 01:30:00,82.81488037109375,54.94303131103516
2025-02-01 01:45:00,82.81488037109375,54.40591430664063
2025-02-01 02:00:00,82.8607177734375,54.63671112060547
2025-02-01 02:15:00,82.8857421875,54.88848114013672
2025-02-01 02:30:00,83.00245666503906,54.63460540771485
2025-02-01 02:45:00,83.0858154296875,54.73741912841797
2025-02-01 03:00:00,83.16085815429688,54.63460540771485
2025-02-01 03:15:00,83.19003295898438,54.88428497314453
2025-02-01 03:30:00,83.22755432128906,54.47934722900391
2025-02-01 03:45:00,83.24839782714844,54.066017150878906
2025-02-01 04:00:00,83.28591918945312,54.445777893066406
2025-02-01 04:15:00,83.29006958007812,53.81633758544922
2025-02-01 04:30:00,83.29841613769531,54.25485229492188
2025-02-01 04:45:00,83.34010314941406,53.96739959716797
2025-02-01 05:00:00,83.30258178710938,53.507911682128906
2025-02-01 05:15:00,83.24005126953125,53.48063659667969
2025-02-01 05:30:00,83.31509399414062,53.434478759765625
2025-02-01 05:45:00,83.34010314941406,53.66737365722656
2025-02-01 06:00:00,83.37762451171875,53.295997619628906
2025-02-01 06:15:00,83.45681762695312,53.34425354003906
2025-02-01 06:30:00,83.37762451171875,53.30229187011719
2025-02-01 06:45:00,83.26507568359375,53.63169860839844
2025-02-01 07:00:00,83.06915283203125,53.72191619873047
2025-02-01 07:15:00,82.78985595703125,53.09247589111328
2025-02-01 07:30:00,82.52308654785156,53.33167266845703
2025-02-01 07:45:00,82.322998046875,53.12605285644531
2025-02-01 08:00:00,82.04371643066406,54.066017150878906
2025-02-01 08:15:00,81.305908203125,53.42398834228516
2025-02-01 08:30:00,80.75982666015625,54.80455780029297
2025-02-01 08:45:00,80.70564270019531,56.204010009765625
2025-02-01 09:00:00,81.06413269042969,57.131385803222656
2025-02-01 09:15:00,81.59768676757812,58.28955078125
2025-02-01 09:30:00,82.34384155273438,59.11412048339844
2025-02-01 09:45:00,83.169189453125,59.52954864501953
2025-02-01 10:00:00,84.31550598144531,59.619773864746094
2025-02-01 10:15:00,85.2242431640625,59.97644805908203
2025-02-01 10:30:00,85.97454833984375,60.60799407958984
2025-02-01 10:45:00,86.47892761230469,60.52616882324219
2025-02-01 11:00:00,86.93746948242188,61.37171173095703
2025-02-01 11:15:00,87.37098693847656,61.98436737060547
2025-02-01 11:30:00,87.72529602050781,61.97597503662109
2025-02-01 11:45:00,88.03376770019531,62.026329040527344
2025-02-01 12:00:00,88.27970886230469,62.13123321533203
2025-02-01 12:15:00,88.49229431152344,62.35783386230469
2025-02-01 12:30:00,88.59233093261719,62.36622619628906
2025-02-01 12:45:00,88.73822021484375,62.4228744506836
2025-02-01 13:00:00,88.79241943359375,63.436279296875
2025-02-01 13:15:00,88.85911560058594,61.652862548828125
2025-02-01 13:30:00,88.79241943359375,62.026329040527344
2025-02-01 13:45:00,88.76741027832031,61.69272613525391
2025-02-01 14:00:00,88.7215576171875,61.3843002319336
2025-02-01 14:15:00,87.12088012695312,62.42707061767578
2025-02-01 14:30:00,87.08335876464844,65.86591339111328
2025-02-01 14:45:00,86.74154663085938,65.35816192626953
2025-02-01 15:00:00,86.5789794921875,66.00858306884766
2025-02-01 15:15:00,86.51644897460938,64.55248260498047
2025-02-01 15:30:00,86.31219482421875,64.13285064697266
2025-02-01 15:45:00,86.15797424316406,64.60493469238281
2025-02-01 16:00:00,85.93704223632812,64.4307861328125
2025-02-01 16:15:00,85.66609191894531,64.27552795410156
2025-02-01 16:30:00,85.30343627929688,63.21806335449219
2025-02-01 16:45:00,85.32844543457031,67.39964294433594
2025-02-01 17:00:00,85.71611022949219,69.6991958618164
2025-02-01 17:15:00,85.91619873046875,69.69500732421875
2025-02-01 17:30:00,85.95787048339844,69.08024597167969
2025-02-01 17:45:00,85.84950256347656,68.52005004882812
2025-02-01 18:00:00,85.45765686035156,67.95355224609375
2025-02-01 18:15:00,85.70777893066406,65.98970031738281
2025-02-01 18:30:00,85.76612854003906,63.93772888183594
2025-02-01 18:45:00,85.79948425292969,62.68724060058594
2025-02-01 19:00:00,85.78280639648438,61.22274017333984
2025-02-01 19:15:00,85.82449340820312,59.565223693847656
2025-02-01 19:30:00,85.80781555175781,59.24840545654297
2025-02-01 19:45:00,85.83282470703125,58.20353698730469
2025-02-01 20:00:00,85.72862243652344,57.65802001953125
2025-02-01 20:15:00,85.69110107421875,56.92576599121094
2025-02-01 20:30:00,85.65774536132812,56.42431640625
2025-02-01 20:45:00,85.60356140136719,55.65850067138672
2025-02-01 21:00:00,85.48684692382812,55.58296203613281
2025-02-01 21:15:00,85.29927062988281,55.64170837402344
2025-02-01 21:30:00,85.18255615234375,55.33538818359375
2025-02-01 21:45:00,85.08250427246094,55.12347412109375
2025-02-01 22:00:00,85.06166076660156,55.06892395019531
2025-02-01 22:15:00,84.84490966796875,55.08151245117188
2025-02-01 22:30:00,84.76570129394531,54.74581146240234
2025-02-01 22:45:00,84.72401428222656,54.85700988769531
2025-02-01 23:00:00,84.57395935058594,55.12557220458984
2025-02-01 23:15:00,84.5489501953125,54.56117248535156
2025-02-01 23:30:00,84.51976013183594,54.56746673583984
2025-02-01 23:45:00,84.48225402832031,54.92414855957031
